video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
yIDBsHwTaa8,Ugyu1YntfMbIv-udo-Z4AaABAg.A5BJOkqrlR7A5JExWBYeeR,@floopybits8037,http://www.youtube.com/@floopybits8037,0,2024-06-30 12:20:19+00:00,2024-06-30T12:20:19Z,It does,PyData,en,0.962043523788452
9Qy0b0prepk,Ugw1eNXDO8A7JRBzk-J4AaABAg,@pyatsyshin,http://www.youtube.com/@pyatsyshin,0,2024-06-29 21:07:29+00:00,2024-06-29T21:07:29Z,He promised a link to github with these notebooks. Where is that link?,PyData,en,0.9815201163291932
9Qy0b0prepk,UgxZT03y1nYDYUf9U2F4AaABAg,@polyagent,http://www.youtube.com/@polyagent,2,2024-06-21 16:48:50+00:00,2024-06-21T16:48:50Z,Amazing overview of multi-modal landscape from the practitioner point of view.,PyData,en,0.9783042669296264
iM89ZoJYdwE,Ugy_VG7Efny9vFCeKw14AaABAg,@herewegoagain2,http://www.youtube.com/@herewegoagain2,0,2024-06-22 06:02:09+00:00,2024-06-22T06:02:09Z,Aren't the constraints restrictive in the sense they're univariate? They're definitely helpful but not exhaustive,PyData,en,0.9936476349830629
iM89ZoJYdwE,Ugy_VG7Efny9vFCeKw14AaABAg.A4yyJfnEUlcA4yydtigJjl,@herewegoagain2,http://www.youtube.com/@herewegoagain2,0,2024-06-22 06:05:03+00:00,2024-06-22T06:05:03Z,Most practical model 'failures' are due to relationship breakdowns even if they stay within individual constraints. I understand this library isn't meant to be a drift detection library but I think the current setup would work great with that use case,PyData,en,0.994016408920288
j2N_YD5vbOs,UgwJoNl7j4tXpm2M1M14AaABAg,@TechTalksWeekly,http://www.youtube.com/@TechTalksWeekly,3,2024-06-29 16:48:09+00:00,2024-06-29T16:48:16Z,Marco's talk has been featured in the last issue of Tech Talks Weekly newsletter 🎉 Congrats!,PyData,en,0.9519994854927064
WNTjV4gcz4s,UgwekhQwpXjp9_Xll0J4AaABAg,@bencipherx,http://www.youtube.com/@bencipherx,0,2024-07-01 23:21:46+00:00,2024-07-01T23:21:46Z,"This 36:24 doesn’t work with Google Gemini sadly, I had to implement the giving myself which isn’t bad anyway.",PyData,en,0.9942178726196288
99Rmi_CjqME,UgzAGfb_kv8sud-ZB_x4AaABAg,@MMUnubi,http://www.youtube.com/@MMUnubi,0,2024-07-08 02:07:02+00:00,2024-07-08T02:07:02Z,Great presentations!,PyData,en,0.9936448335647584
aSCYal0w0NA,UgyH6MWHJzGMarErHvJ4AaABAg,@rafaelagd0,http://www.youtube.com/@rafaelagd0,0,2024-07-12 09:49:45+00:00,2024-07-12T09:49:45Z,👏👏👏👏,PyData,ur,0.9701377153396606
iuvnh-YO7TU,UgzT3VN7x2JpKvyVk5F4AaABAg,@labeeb_ibrahim,http://www.youtube.com/@labeeb_ibrahim,0,2024-06-23 04:11:31+00:00,2024-06-23T04:11:31Z,The code repo please.,PyData,en,0.98974609375
iU3OhjvpREc,UgzQq_WtqzeC7iKyJkZ4AaABAg,@kapilkhond6339,http://www.youtube.com/@kapilkhond6339,0,2024-07-28 18:32:15+00:00,2024-07-28T18:32:15Z,The presentation was very informative!,PyData,en,0.9939939379692078
FnnOz-ONYFk,UgyQpXeqw6V66GxXNbl4AaABAg,@kirill-markin,http://www.youtube.com/@kirill-markin,0,2024-06-25 05:41:10+00:00,2024-06-25T05:41:10Z,🔥,PyData,hi,0.953199028968811
FnnOz-ONYFk,UgxiUs1V5yB6DpDRgUZ4AaABAg,@fmind-dev,http://www.youtube.com/@fmind-dev,0,2024-06-22 14:49:49+00:00,2024-06-22T14:49:49Z,Great talk Emili. Looking forward to testing these new features.,PyData,en,0.993312656879425
FnnOz-ONYFk,UgyNfatm6mrb35gyyQd4AaABAg,@dimadem,http://www.youtube.com/@dimadem,0,2024-06-21 15:12:10+00:00,2024-06-21T15:12:10Z,very useful speech!,PyData,en,0.9933078289031982
2wakeYj7ad4,Ugw59-Ofdlm-zPS3cB54AaABAg,@kslader8,http://www.youtube.com/@kslader8,0,2024-07-23 00:37:01+00:00,2024-07-23T00:39:09Z,"without a benchmark, saying faster means nothing... for things like this I like to see penalties for number of additional dependencies needed, at least one performance and one time baseline.",PyData,en,0.9943006038665771
2wakeYj7ad4,UgzAAGBkCLagu1uhnmp4AaABAg,@_ue_la_,http://www.youtube.com/@_ue_la_,1,2024-06-24 07:56:50+00:00,2024-06-24T07:56:50Z,Waouh😭❤️❤️,PyData,hi,0.9540064334869384
2wakeYj7ad4,UgxUwQJ7RwYI3etMht54AaABAg,@graziellakelisamey4950,http://www.youtube.com/@graziellakelisamey4950,1,2024-06-23 22:38:11+00:00,2024-06-23T22:38:11Z,Proud of you Mr SAMEY very good presentation and well explained!,PyData,en,0.994281768798828
2wakeYj7ad4,UgwndQmzWZ2H78iuZnd4AaABAg,@chanebenchantre5055,http://www.youtube.com/@chanebenchantre5055,0,2024-06-22 21:09:50+00:00,2024-06-22T21:09:50Z,Good presentation ❤,PyData,en,0.9903203845024108
GH7xOPCIfIQ,UgwkVlCf4A7RY5bdqNt4AaABAg,@KhalilMuhammad,http://www.youtube.com/@KhalilMuhammad,1,2024-06-24 18:48:29+00:00,2024-06-24T18:48:29Z,"Lovely presentation, Jimmy",PyData,en,0.993310570716858
cXAFPUVBt0A,Ugx0O2KzZzeq8EiIKrh4AaABAg,@sofdff,http://www.youtube.com/@sofdff,3,2024-06-21 18:42:25+00:00,2024-06-21T18:42:25Z,Always good to see new players in python streaming ecosystem!,PyData,en,0.9752194881439208
1H5Xywx0Hz8,Ugw1IdwgMKO7AYdumd14AaABAg,@davidanalyst671,http://www.youtube.com/@davidanalyst671,0,2024-06-26 04:07:41+00:00,2024-06-26T04:07:41Z,"why did he talk so much about the computer science, and then show a bunch of ribbons, and say the ribbons mean thats how the molecule bonds.  And then thats it.  the most important part of this lecture, was one sentence, and he moved on.  I am a CS and math major, and I know how moderna found the COVID vax, but i still dont know because its just a bunch of ribbons circled up together in my brain, just like the pictures.",PyData,en,0.984440803527832
cwwrImve0yA,UgzDP5TPcBsrwksy0iZ4AaABAg,@saurabhchopra,http://www.youtube.com/@saurabhchopra,0,2024-07-30 13:10:08+00:00,2024-07-30T13:10:08Z,Great stuff! 💯,PyData,en,0.9651157855987548
cwwrImve0yA,Ugy2OIlrzSXhn88Jky14AaABAg,@fburton8,http://www.youtube.com/@fburton8,1,2024-06-22 14:54:40+00:00,2024-06-22T14:54:40Z,"Well, that was meaty!",PyData,en,0.9794151186943054
95pi4210XAM,Ugyx3WBFm2osGUpvONN4AaABAg,@moose304,http://www.youtube.com/@moose304,1,2024-06-24 03:40:52+00:00,2024-06-24T03:40:52Z,"90% of my dev work is on Windows and I switched to uv ~6mos ago.  Favorite package manager so far, but I also don't create packages for Pypi.  I've also always avoided conda after trying it and it just feeling very ""heavy.""  But to each their own, use what works for ya. Nice entertaining talk! 👍",PyData,en,0.9944251775741576
kYtj7spnppE,UgxYXoFGKNlUEqwWkfF4AaABAg,@feregri_no,http://www.youtube.com/@feregri_no,0,2024-07-01 20:20:10+00:00,2024-07-01T20:20:10Z,"It was an amazing experience, here are some timestamps:00:00 Introduction02:03 What is Yu-Gi-Oh!03:47 The problem of recommendation04:35 Embeddings07:33 How can we create embeddings?08:31 Using card decks to create embeddings09:57 Data sources (YGOPRODeck)12:11 Data processing14:12 Getting dense vectors14:48 Singular Value Decomposition17:52 SVD using Python20:51 Using our embeddings in queries22:37 Live Demo26:02 Conclusions",PyData,en,0.9768494963645936
kYtj7spnppE,Ugym7CvkyHit7G56K3R4AaABAg,@LucelDaSilva,http://www.youtube.com/@LucelDaSilva,1,2024-06-24 21:12:31+00:00,2024-06-24T21:12:31Z,It's time to dueel🎉🎉🎉,PyData,en,0.98444402217865
kYtj7spnppE,UgwWd33-AQvH1QaCY1J4AaABAg.A4z4FErJ1xKA54eu4GgHiv,@feregri_no,http://www.youtube.com/@feregri_no,0,2024-06-24 20:27:10+00:00,2024-06-24T20:27:10Z,¡Saludos!,PyData,es,0.9585960507392884
dSTXd8Hx728,UgwhvgybqhVsJZbv5aB4AaABAg,@prasvasu4217,http://www.youtube.com/@prasvasu4217,0,2024-07-11 19:07:04+00:00,2024-07-11T19:07:04Z,"Also just like absolute or root mean square errors, does it make sense to systematically check for forecast bias between specific cohorts or sub-cohorts while back-testing in retail? Why or why-not?",PyData,en,0.9790719151496888
dSTXd8Hx728,UgyXKY_br-jJmKa0KiF4AaABAg,@prasvasu4217,http://www.youtube.com/@prasvasu4217,0,2024-07-11 16:10:03+00:00,2024-07-11T16:10:03Z,Why is it that we want symmetry to over/under-forecasting in retail; don't we want our model to penalize under forecasting more? Generally revenue or profit $ from lost sales is more than reduction in revenue from overstocking correct? That is why big retail eg. fast fashion have always operated in manufacturing to scale push style.,PyData,en,0.9168806672096252
dSTXd8Hx728,UgyEAwe6lBoxkybBH_B4AaABAg,@fmind-dev,http://www.youtube.com/@fmind-dev,3,2024-06-22 11:22:56+00:00,2024-06-22T11:22:56Z,Great talk. I will recommend it to newcomers in AI/ML forecasting.,PyData,en,0.980975866317749
qqZP7OBTL70,UgxWd7CjEcILJHCxO3J4AaABAg,@ivannz01,http://www.youtube.com/@ivannz01,2,2024-06-23 08:07:38+00:00,2024-06-23T08:09:51Z,the title of the video (“achieving concurrency in streamlit”) doesn’t match the title of the talk and the description underneath (“open source leadership”),PyData,en,0.9729545712471008
66s1v0mNmw0,Ugxq__svl9p3z-gzpfN4AaABAg,@javier2luna,http://www.youtube.com/@javier2luna,0,2024-05-29 19:59:02+00:00,2024-05-29T19:59:02Z,esta todo muy bien organizado,PyData,es,0.9928230047225952
hJ4NjViBF98,UgwAC-wTCmrRKBlfCc54AaABAg,@edmonghambaryan161,http://www.youtube.com/@edmonghambaryan161,0,2024-04-28 18:26:53+00:00,2024-04-28T18:26:53Z,For sure,PyData,en,0.9881883263587952
fMafWhrA0ag,UgyiHLFu6lJBfFxOmHJ4AaABAg,@elenagavrilova3109,http://www.youtube.com/@elenagavrilova3109,0,2024-04-23 18:05:05+00:00,2024-04-23T18:05:05Z,"21 century, AI is seating at the table with us, but we still spend 2 mins out 4 to set up screen, wires and throw out a handmade dice. Makes an impression of 'good manners' social bootcamp. Probably it could be compiled into a nice short video for youtube.",PyData,en,0.9936006665229796
z6DsohClsdk,UgxbqfFnlPD2xzqNy7N4AaABAg,@SuilujChannel,http://www.youtube.com/@SuilujChannel,0,2024-04-23 20:33:10+00:00,2024-04-23T20:33:10Z,duckdb is the best! i would really like to have an apache arrow sql grpc server for it. this would solve multi user access.,PyData,en,0.9940813183784484
YNixBsPt7Ds,UgyIXRH4FuxaKoAP8LZ4AaABAg,@habetmadoyan1438,http://www.youtube.com/@habetmadoyan1438,1,2024-04-15 09:48:44+00:00,2024-04-15T09:48:44Z,"great talk, thank you very much!",PyData,en,0.9938443899154664
sepiszMSvBs,UgxlxOhskyoXG8n8UIB4AaABAg,@danielthompson2561,http://www.youtube.com/@danielthompson2561,0,2024-06-07 21:24:23+00:00,2024-06-07T21:24:23Z,"I wish it could lazy scan from a database - the lazy frame function is excellent, but for data security reasons, I’m working from secure database and not parquet files.",PyData,en,0.9943274855613708
sepiszMSvBs,UgwbBVqJmaMaa1mDvXN4AaABAg,@z.r.777,http://www.youtube.com/@z.r.777,11,2024-04-20 03:15:35+00:00,2024-04-20T03:15:35Z,Why did they keep interrupting??,PyData,en,0.9924911856651306
sepiszMSvBs,UgwzL_rnVz5xpS7shXF4AaABAg,@sweealamak628,http://www.youtube.com/@sweealamak628,1,2024-04-09 13:38:57+00:00,2024-04-09T13:38:57Z,"I'll take Polars seriously when employers ask for certification. Till that happens, I see enterprises unable to uproot themselves from pandas.",PyData,en,0.9455963969230652
sepiszMSvBs,UgwzL_rnVz5xpS7shXF4AaABAg.A20ElfieHYcA26tc53Q5fI,@sweealamak628,http://www.youtube.com/@sweealamak628,0,2024-04-12 03:40:05+00:00,2024-06-18T04:03:59Z,"@@ringpolitiet No of course not. There is no pandas cert, but cert in ML or Data Analytics using pandas.",PyData,en,0.9872009754180908
sepiszMSvBs,UgyChkF2wo1ti7gLXXR4AaABAg,@fburton8,http://www.youtube.com/@fburton8,0,2024-04-09 07:30:59+00:00,2024-04-09T07:30:59Z,Sectarianism aplenty!,PyData,tr,0.9458245635032654
sepiszMSvBs,UgysIo7nlyEtFFZI0414AaABAg,@Sean_neaS,http://www.youtube.com/@Sean_neaS,3,2024-04-08 13:07:03+00:00,2024-04-08T13:07:03Z,"I was trying to learn pandas just as Polars was coming out and I'm glad I switched to Polars. I was so frustrated with pandas nonsensical quirks and inconsistencies. It didn't seem to follow any conventions I'd ever seen. Maybe there was some statistics or math standard that I'm not familiar with, but as a programmer, Polars has a beautiful API that does what I expect it to do.",PyData,en,0.9932680726051332
sepiszMSvBs,UgzRH8NzvOfvFPRYh3N4AaABAg,@user-bt6pp1dt4w,http://www.youtube.com/@user-bt6pp1dt4w,2,2024-04-08 10:57:32+00:00,2024-04-08T10:57:32Z,Video is very basic. If you have tried polars already don’t waist your time,PyData,en,0.9942464232444764
sepiszMSvBs,UgzhoC8oJWfKdCK0EP54AaABAg,@gorillaglued,http://www.youtube.com/@gorillaglued,4,2024-04-07 20:28:16+00:00,2024-04-07T20:28:16Z,"Lazy processing with scan_parquet and sink_parquet is pretty good, use it all the time. I usually have 10's, or even 100 GB's of csv's. Just scan through it dump to parquet (still bigger than I could keep in memory), then break it apart with sink/scan and duckdb.",PyData,en,0.9939655661582948
sepiszMSvBs,Ugw7QeKg8nrrxhubzkx4AaABAg,@twentytwentyeight,http://www.youtube.com/@twentytwentyeight,1,2024-04-07 19:52:07+00:00,2024-04-07T19:52:07Z,The polars learning curve was tougher for me than dask but performance is consistent 👍🏾,PyData,en,0.994124710559845
sepiszMSvBs,UgzTB7mpTkXwFBYtC9d4AaABAg,@moose304,http://www.youtube.com/@moose304,6,2024-04-07 16:50:15+00:00,2024-04-07T16:50:15Z,"Previously used Pandas but the speed and syntax are just so much better and more consistent in Polars (after the initial learning curve) I only switch back to Pandas if HAVE to (usually GIS related).  Also, one update since this talk was given, it was announced that Polars will also be getting GPU support via Rapids (same project that brought GPU support to Pandas)",PyData,en,0.992298185825348
sepiszMSvBs,UgzTB7mpTkXwFBYtC9d4AaABAg.A1wR44d3CfsA1weGeTuC2L,@IgorMintz,http://www.youtube.com/@IgorMintz,3,2024-04-07 18:54:19+00:00,2024-04-07T18:54:19Z,You're right! I've just seen the update regarding rapids-polars-GPU a few days after the lecture. Now I need to update the slides lol,PyData,en,0.9869349002838136
sepiszMSvBs,Ugy4II61IJ0iUPXTQKF4AaABAg,@BUY_YT_VIEWS_m044,http://www.youtube.com/@BUY_YT_VIEWS_m044,2,2024-04-07 15:23:29+00:00,2024-04-07T15:23:29Z,"Wow, this is the kind of content, keep me visiting youtube.",PyData,en,0.9915794134140016
sepiszMSvBs,UgzaiofiUeJwFVgB-PR4AaABAg,@mokus603,http://www.youtube.com/@mokus603,7,2024-04-07 14:23:19+00:00,2024-04-07T14:23:19Z,"Polars might be faster but the syntax is so bad, it's extremely uncomfortable.",PyData,en,0.9941835999488832
sepiszMSvBs,UgzaiofiUeJwFVgB-PR4AaABAg.A1wAFraMuFxA1wbBPq5Ah_,@davidmas26694,http://www.youtube.com/@davidmas26694,9,2024-04-07 18:27:23+00:00,2024-04-07T18:27:23Z,Omg syntax in pandas is way worse,PyData,en,0.9733560085296632
sepiszMSvBs,UgzaiofiUeJwFVgB-PR4AaABAg.A1wAFraMuFxA1wiYwfYKE5,@marco_gorelli,http://www.youtube.com/@marco_gorelli,0,2024-04-07 19:31:45+00:00,2024-04-07T19:31:45Z,"It's beautiful once you get used to it - I'd suggest reading the blog post ""The Expressions API in Polars is Amazing"", if you search for it you'll find it",PyData,en,0.988016963005066
sepiszMSvBs,UgzaiofiUeJwFVgB-PR4AaABAg.A1wAFraMuFxA23dUqKohaJ,@ringpolitiet,http://www.youtube.com/@ringpolitiet,1,2024-04-10 21:21:26+00:00,2024-04-10T21:21:26Z,Do you have an example of something you find uncomfortable in polars that is better in pandas?,PyData,en,0.916609227657318
sepiszMSvBs,UgzaiofiUeJwFVgB-PR4AaABAg.A1wAFraMuFxA2Vbwmlmmkd,@patericktran,http://www.youtube.com/@patericktran,1,2024-04-21 18:06:39+00:00,2024-04-21T18:06:39Z,😂 i think u did not know sql,PyData,en,0.9337132573127748
ksVED-hacKA,UgymfJOeOl3TJpVdt_R4AaABAg,@sofiwalton,http://www.youtube.com/@sofiwalton,0,2024-04-06 16:51:10+00:00,2024-04-06T16:51:10Z,what an extremely bad presentation....  total waste of time 🤦🏻‍♀️,PyData,en,0.993168830871582
ksVED-hacKA,UgxlTwIsD8alHlGycnJ4AaABAg,@wolpumba4099,http://www.youtube.com/@wolpumba4099,1,2024-03-29 13:49:10+00:00,2024-03-29T13:53:49Z,"AbstractThis talk provides a comprehensive overview of Large Language Models(LLMs) released in the past two years, from ChatGPT to LaMDA andbeyond. It explores the key dimensions that differentiate thesemodels, focusing on size, training data, distillation techniques, andoptimization strategies. The talk offers a framework for understandingthe strengths and limitations of various LLMs and helps viewersnavigate the rapidly evolving landscape of this technology.Summary with TimestampsIntroduction (0:04)- This talk offers an overview of LLMs and a framework for understanding their differences.About the Speaker (1:00)- Nick Sorros studied Computing at Imperial College and has worked as a data scientist and AI specialist.- He co-founded MantisNLP, a consultancy specializing in custom AI solutions.LLM Training Stages (3:03)- Pre-training: Most time and compute intensive stage, where the model learns to predict the next token.- Instruction Fine-tuning: Teaching the model to follow specific instructions.- Preference Learning: Indicating which answers are more relevant.- Alignment: Combining instruction fine-tuning and preference learning to align the LLM's behavior.- Extending Context Window: Increasing the model's memory capacity (e.g., Gemini).- Optimizations: Improving data and training efficiency (e.g., GPT Turbo).Key Dimensions of LLM Differences (6:25)- Model Size: Larger models generally perform better, but with diminishing returns.- Training Data: More data leads to better performance, but with a trade-off in compute cost.- Distillation: Using a larger ""teacher"" model to train a smaller ""student"" model.- Optimizations: Fine-tuning hyperparameters and other techniques to improve performance.Model Size and Scaling Laws (7:41)- Scaling laws predict model performance based on size and training data.- Pre-ChatGPT era focused on increasing model size, leading to undertrained models.- Chinchilla paper introduced a new scaling law emphasizing data size.Importance of Data Size (14:35)- Post-Chinchilla LLMs prioritize increasing training data, leading to better performance.- There is a trade-off between model size and data size for inference efficiency.- Smaller models require exponentially more data to achieve similar performance.Distillation Techniques (22:54)- Distillation aims to transfer knowledge from a larger teacher model to a smaller student model.- Modern distillation focuses on instruction fine-tuning and preference learning.- Techniques include using ChatGPT conversations, automatically generated instruction sets, and complex examples.- Distilled models often have restricted licenses due to reliance on teacher models.- Phi (from Microsoft) is an exception, trained from scratch with textbook-like examples and a commercial license.Optimizations (33:52)- Optimizations target data sets used for instruction fine-tuning and preference learning.- Examples include improving data diversity (Zephyr) and removing noise (Notus).- Other optimizations include using different activation functions, attention mechanisms, and hyperparameters.Conclusion (37:29)- This talk provides a framework for understanding the differences between LLMs.- Model size, training data, distillation, and optimizations are key factors to consider.- The LLM landscape is rapidly evolving, with new models and techniques emerging constantly.disclaimer: i used gemini 1.5 pro to summarize the transcript",PyData,en,0.941884696483612
31EMTdUlPeo,Ugx4OTFQeJSdSzJCbjZ4AaABAg,@wolpumba4099,http://www.youtube.com/@wolpumba4099,0,2024-03-27 13:25:39+00:00,2024-03-27T13:26:20Z,20:25 shows implementation of transformer on a toy example followed by a nice interpretation of the attention matrix,PyData,en,0.9807697534561156
i-8IeS9N7wA,Ugyq0hrvDKMsOT9F_j94AaABAg,@wolpumba4099,http://www.youtube.com/@wolpumba4099,0,2024-03-27 17:52:37+00:00,2024-03-27T17:56:10Z,"AbstractThis talk by Dr. Aleksei Gorin explores the growing use of machine learning (ML) techniques in neuroscience. Dr. Gorin discusses how these techniques are being used to address challenges ranging from early disease diagnosis to modeling behavior and neural networks. He examines the outcomes achieved and their impact on brain science methodologies, as well as key libraries and their role in data analysis. The talk concludes with a demonstration of using the NE learn toolbox for fMRI data analysis and predicting visual stimuli based on brain activity.SummaryPrevalent Machine Learning Methods in Neuroscience* 0:06: ICA and PCA are commonly used to clean and decompose EEG and MEG signals, removing artifacts and isolating brain activity components.* 1:35: CSP (Common Spatial Pattern) helps separate different sources of signals in BCI applications, allowing focus on specific brain activity patterns for control purposes.* 7:29: ISC (Inter-Subject Correlation) is used to assess how attentively a group of people watched a video by analyzing similarities in their brain activity.Applications of AI in Neuroscience* 11:08: BCI (Brain-Computer Interface) research utilizes various AI methods to improve the effectiveness and precision of brain-controlled devices.* 13:59: AI is being used in near-imaging techniques to predict what a person sees, reconstruct images based on brain activity, and enhance the resolution of medical images.* 22:10: AI models are being developed to diagnose various neurological conditions, including Alzheimer's disease, Parkinson's disease, and brain tumors, using functional and structural brain connectivity data.* 24:32: AI offers potential for modeling human behavior based on brain activity, which could be used to understand child behavior or predict student performance.Challenges and Opportunities* 36:48: A major challenge is the need for large, standardized datasets for training and validating AI models, requiring collaboration between research groups.* 46:21: Neuroscience data presents unique challenges, including non-linearity, low signal-to-noise ratio, and difficulty interpreting features, requiring robust and interpretable models.* 53:10: The ecological validity of lab-based neuroimaging studies is limited, and future research needs to explore ways to study brain activity in real-life settings.Tools and Resources* 26:11: Nilearn is a free and open-source toolbox focused on fMRI data analysis, offering various decoders and functions for analyzing brain activity.Future Directions* 37:58: Big data science and collaboration are crucial for advancing AI applications in neurobiology.* 50:01: Integrating expertise from data scientists, psychologists, and biologists is essential for developing effective and interpretable AI models in neuroscience.Disclaimer: I used gemini 1.5 pro (2024.03.27) to summarize thevideo transcript.  This method may make mistakes in recognizing wordsand it can't distinguish between speakers.Token count 12,724 / 1,048,576",PyData,en,0.9686105251312256
Qp3XZeB15lA,UgygSwrQNVJNeuOxJhl4AaABAg,@pietraderdetective8953,http://www.youtube.com/@pietraderdetective8953,1,2024-03-10 03:59:19+00:00,2024-03-10T03:59:19Z,Did the speaker intentionally used .query() ?It is one of the slowest method in Pandas.,PyData,en,0.991455376148224
Qp3XZeB15lA,Ugx4gJfCqbnSdjufkRJ4AaABAg,@JOHNSMITH-ve3rq,http://www.youtube.com/@JOHNSMITH-ve3rq,4,2024-02-24 20:38:17+00:00,2024-02-24T20:38:17Z,Why’d it end suddenly?? Very weird stuff.,PyData,en,0.993083357810974
Qp3XZeB15lA,UgxitKX6RB2aWV54-Cx4AaABAg,@AadidevSooknananNXS,http://www.youtube.com/@AadidevSooknananNXS,2,2024-02-23 23:26:15+00:00,2024-02-23T23:26:15Z,"This is possibly the best (worst) way to make a technical talk exciting, literally burst into flames!",PyData,en,0.9828295111656188
QJ4Z9KpdjIo,Ugw_bZQ4tiUyRbl4zNx4AaABAg,@luisramonramirezrodriguez3658,http://www.youtube.com/@luisramonramirezrodriguez3658,2,2024-03-16 02:53:27+00:00,2024-03-16T02:53:27Z,"Great talk, but the slides shown are not sync. Its pretty hard to follow",PyData,en,0.9942582845687866
VEqKA_zec_Y,Ugzjn0Bi94LnpStmJ7d4AaABAg,@Mj_All_In_One,http://www.youtube.com/@Mj_All_In_One,0,2024-04-19 04:25:53+00:00,2024-04-19T04:25:53Z,Sound to video is missing…,PyData,en,0.9925532937049866
VEqKA_zec_Y,UgyT5mulx7gg2nycL3Z4AaABAg,@grzeskwiat3816,http://www.youtube.com/@grzeskwiat3816,6,2024-02-24 07:03:09+00:00,2024-02-24T07:03:09Z,No sound in video,PyData,en,0.9910345673561096
23Bf-jb3ryk,UgydgimgtVjaLvZLnp94AaABAg,@DataChiller,http://www.youtube.com/@DataChiller,2,2024-02-24 20:48:00+00:00,2024-02-24T20:48:00Z,There is some extremely annoying squeaking sound  throughout the whole presentation - ruins the good talk.,PyData,en,0.9941679239273072
23Bf-jb3ryk,UgxheF3OJrDE95bKSON4AaABAg,@mbanibenson6908,http://www.youtube.com/@mbanibenson6908,4,2024-02-24 06:43:46+00:00,2024-02-24T06:43:46Z,Mismatch between the speaker and the slide progression from around 18th minute makes this otherwise wonderful talk nearly impossible to follow,PyData,en,0.9937970638275146
Jf3259BDMC0,UgyiQxhoRhgRk_ApIul4AaABAg,@FrancesWade-hg8pt,http://www.youtube.com/@FrancesWade-hg8pt,0,2024-04-13 23:40:11+00:00,2024-04-13T23:40:11Z,A python i would not advise. It needs a doctor for its eyes....Just made a short visit to Mary,PyData,en,0.9943707585334778
J_T3Td70rEg,UgyVbzn3Y1JYfQ6x48h4AaABAg,@babar89,http://www.youtube.com/@babar89,0,2024-05-06 09:47:49+00:00,2024-05-06T09:47:49Z,Great talk! Possible to have a link to the code?,PyData,en,0.992861807346344
