video_id,comment_id,author,author_channel_url,like_count,published_at,updated_at,processed_text,channel,predicted_language,confidence_score
-HpBHWUPa8Q,Ugzk3PlBGcyRBQhaJA94AaABAg,@Runesocesius,http://www.youtube.com/@Runesocesius,0,2012-12-23 12:58:11+00:00,1970-01-01T00:00:00Z,"Yeah, can't wait for ""Impaling Obama"". He's been unveiling some lines of the book on his show for years now.",Talks at Google,en,0.9711501002311708
-HpBHWUPa8Q,UgzTcEZgs8np-rQlZeV4AaABAg,@ns88ster,http://www.youtube.com/@ns88ster,0,2012-12-22 20:08:50+00:00,1970-01-01T00:00:00Z,can I get your autograph?,Talks at Google,en,0.9886040687561036
-HpBHWUPa8Q,Ugx0tnn9wXSWUku6fzt4AaABAg,@kKasma,http://www.youtube.com/@kKasma,0,2012-12-22 09:28:09+00:00,1970-01-01T00:00:00Z,nice spot,Talks at Google,en,0.9932025671005248
-HpBHWUPa8Q,UgxTLX7vi4DuCjlh2Pp4AaABAg,@jchristolin,http://www.youtube.com/@jchristolin,0,2012-12-22 02:51:44+00:00,1970-01-01T00:00:00Z,he is so mean! i ask him for an autograph and he said NO! While jon stewart took a pic with me and chatted too. love jon stewart!,Talks at Google,en,0.9597410559654236
-HpBHWUPa8Q,Ugz-fYmTwWPbgwWNIHl4AaABAg,@101bsatx,http://www.youtube.com/@101bsatx,0,2012-12-20 22:50:56+00:00,1970-01-01T00:00:00Z,The interviewer is horrible!,Talks at Google,en,0.994086980819702
-HpBHWUPa8Q,UgzKGlJDRwqjK01B4h54AaABAg,@busessuck1,http://www.youtube.com/@busessuck1,0,2012-12-20 15:23:50+00:00,1970-01-01T00:00:00Z,Do these idiots seriously need an explanation about the title?,Talks at Google,en,0.9025723934173584
-HpBHWUPa8Q,UgzziEM-bKLXx9C5zAJ4AaABAg,@JeffreyJuraska,http://www.youtube.com/@JeffreyJuraska,0,2012-12-19 19:52:53+00:00,1970-01-01T00:00:00Z,"First ten minutes are best, and last five minutes are good too.",Talks at Google,en,0.9939839243888856
-HpBHWUPa8Q,UgyuGjCXEZomnwsLGsF4AaABAg,@JonathanCross23,http://www.youtube.com/@JonathanCross23,0,2012-12-19 07:23:20+00:00,1970-01-01T00:00:00Z,r/ducksizedhorses,Talks at Google,en,0.9064799547195436
-HpBHWUPa8Q,Ugxoya_dqsXSNfI0g_54AaABAg,@duminicad,http://www.youtube.com/@duminicad,0,2012-12-19 03:48:47+00:00,1970-01-01T00:00:00Z,because paper is better (:,Talks at Google,en,0.9732397198677064
-HpBHWUPa8Q,UgxDUFFBR89GHw8adyd4AaABAg,@sikhswim,http://www.youtube.com/@sikhswim,1,2012-12-18 17:25:59+00:00,1970-01-01T00:00:00Z,Props to Google for posting the uncut interview.,Talks at Google,en,0.9052686095237732
-HpBHWUPa8Q,UgyGf7VjRci8SccoIjp4AaABAg,@CaptainAtMan,http://www.youtube.com/@CaptainAtMan,0,2012-12-18 07:35:46+00:00,1970-01-01T00:00:00Z,What an awkward interview.,Talks at Google,en,0.9866338968276978
-HpBHWUPa8Q,UgzpxMxJ_ZflmTxVQt94AaABAg,@CaptainAtMan,http://www.youtube.com/@CaptainAtMan,0,2012-12-18 07:08:53+00:00,1970-01-01T00:00:00Z,I'm disappointed the audience start off with STEPHEN STEPHEN STEPHEN.,Talks at Google,en,0.9826474785804749
-HpBHWUPa8Q,UgyHvAvVO6OlhX_IkJZ4AaABAg,@xdir,http://www.youtube.com/@xdir,0,2012-12-17 22:17:15+00:00,1970-01-01T00:00:00Z,"So true, he is a terrible interviewer who just loves being with celebrities (he interviewed Tina Fey too)",Talks at Google,en,0.962157666683197
-HpBHWUPa8Q,UgyxMPpahhMOYwgmWY14AaABAg,@t0kt0k,http://www.youtube.com/@t0kt0k,0,2012-12-17 22:00:46+00:00,1970-01-01T00:00:00Z,Somebody should have told Eric that. ,Talks at Google,en,0.9606431722640992
-HpBHWUPa8Q,UgxXgA-FVYnGUuLozwd4AaABAg,@kwijung,http://www.youtube.com/@kwijung,0,2012-12-17 21:37:31+00:00,1970-01-01T00:00:00Z,MY GOD ERIC SCHMIDT STOP INTERRUPTING. Stop trying to make jokes! You're not funny! SHUT UP and let him TALK! Come on man! What's wrong with you!? STOP IT!,Talks at Google,en,0.9582719206809998
-HpBHWUPa8Q,UgyJRhmPsmtN9CqluVx4AaABAg,@redarrowhead2,http://www.youtube.com/@redarrowhead2,0,2012-12-17 21:36:06+00:00,1970-01-01T00:00:00Z,those chairs look pretty uncomfortable.,Talks at Google,en,0.9935694932937622
-HpBHWUPa8Q,UgwMGERnxodoi5l3W-V4AaABAg,@BeastHive,http://www.youtube.com/@BeastHive,0,2012-12-17 21:11:00+00:00,1970-01-01T00:00:00Z,"Good to hear you think that ""hundreds of millions are ""invested"" in education"""" but I'm tired of these grossly profitable corporations dodging taxes.  The just because they can argument is weak and shows nothing but self interest.  And ""fix the rules?"" Why do you think I brought up the fact that they dodge their fair share of taxes....  But on the plus side Google is less bad than the petrol  giants and GE etc. who use the same obvious loopholes.",Talks at Google,en,0.9184675812721252
-HpBHWUPa8Q,UgygWD2KIBHPa7ngNwd4AaABAg,@t0kt0k,http://www.youtube.com/@t0kt0k,0,2012-12-17 21:08:28+00:00,1970-01-01T00:00:00Z,Eric Schmidt should stop talking. Just stop talking. STOP TALKING. DON'T. TALK.,Talks at Google,en,0.9508345127105712
-HpBHWUPa8Q,Ugz40Hw40fk9J5KDuTt4AaABAg,@TDrudley,http://www.youtube.com/@TDrudley,0,2012-12-17 20:53:06+00:00,1970-01-01T00:00:00Z,"I think it was Stephen that was being interviewed, not Eric.",Talks at Google,en,0.9879112243652344
-HpBHWUPa8Q,UgwrEpwaGL5fqWnUr454AaABAg,@NoSpin89,http://www.youtube.com/@NoSpin89,0,2012-12-17 20:21:39+00:00,1970-01-01T00:00:00Z,"Maybe he should have asked about the hundreds of millions of dollars Google invests in education every year here in the US?

Can't criticize a company doing what is in the best interests of itself and its shareholders. Fix the rules, because you can't blame them if they aren't breaking them. ",Talks at Google,en,0.9272315502166748
-HpBHWUPa8Q,UgwukT2T3PaYOXqE2Op4AaABAg,@mannequinparty,http://www.youtube.com/@mannequinparty,0,2012-12-17 18:43:57+00:00,1970-01-01T00:00:00Z,Yeah... Maybe he thinks he has a Nexus 7 and it's really a Kindle Fire? The N7 has volume controls... ,Talks at Google,en,0.9852195978164672
1RcJZsJPnpI,UgwHBLuim_pqh2sFk114AaABAg,@ckrishnaprakash,http://www.youtube.com/@ckrishnaprakash,0,2012-12-20 15:49:36+00:00,1970-01-01T00:00:00Z,"Hi Googlers - can we translate in english or do we have  the transcript for this session please.
",Talks at Google,en,0.981590747833252
1RcJZsJPnpI,UgxJNcKKh6ypyGHiOpJ4AaABAg,@hruiz001,http://www.youtube.com/@hruiz001,0,2012-12-18 14:21:40+00:00,1970-01-01T00:00:00Z,Buena charla. Espero escuchar otras en el futuro.,Talks at Google,es,0.9934356212615968
1RcJZsJPnpI,Ugzj3ti346LmeGZnEVp4AaABAg,@conchamolusco,http://www.youtube.com/@conchamolusco,0,2012-12-14 18:32:14+00:00,1970-01-01T00:00:00Z,In spanish awesome. Now bring people who have valuable things to say,Talks at Google,en,0.9451164603233336
35AYVxct_Gc,UgxYDz7FZp1qfW8yt8d4AaABAg,@cent0r,http://www.youtube.com/@cent0r,3,2012-12-20 10:05:34+00:00,1970-01-01T00:00:00Z,This guy is the fucking man.,Talks at Google,en,0.9239544868469238
35AYVxct_Gc,UgzMLtOT1rMBkIqpa994AaABAg,@wazzup105,http://www.youtube.com/@wazzup105,1,2012-12-20 08:08:45+00:00,1970-01-01T00:00:00Z,love the captioning :) ,Talks at Google,en,0.9929730892181396
35AYVxct_Gc,UgzvF3meQVZ5Tn7rymd4AaABAg,@MaxDSquires,http://www.youtube.com/@MaxDSquires,4,2012-12-14 21:51:03+00:00,1970-01-01T00:00:00Z,"He's an old Frenchman. He doesn't bow to your ideas about ""proper times"" for wine.",Talks at Google,en,0.9184508323669434
REJFOEjwy_I,UgyRn8C0of3G8Yio5X54AaABAg,@openlc555,http://www.youtube.com/@openlc555,0,2012-12-26 01:04:05+00:00,1970-01-01T00:00:00Z,"I know they are from Taiwan. It doesn't matter to me whether they are from Taiwan or China. 
But has it ever crossed your mind that they actually consent or advise the host to use the term that ""this is a band from China?"" 
The fact they didn't correct this ""important information""  when they could have easily done so during the interview,  maybe, just maybe indicate their consent to the identity of ""a band from China?"" 

Just a thought.  This is a group of intelligent guys...",Talks at Google,en,0.9620998501777648
REJFOEjwy_I,Ugz-3NdSb46rW5JeUtx4AaABAg,@tianrutan5805,http://www.youtube.com/@tianrutan5805,0,2012-12-22 07:18:34+00:00,1970-01-01T00:00:00Z,"Maybe the host say so is because he's from china, o lots of staffs here are fr CN... It's the way to avoid unpleasant emotion in audience. 其实阿信在演唱会时说到「我们来自亚洲的小岛」，也在中国的论坛引起大家争议，就像在这里大家对「fr CH」的争议一样。果然国土问题最容易引发争论，大概哪天他们真的挑明立场要与中国切割，也就等于与一块庞大的「肥肉」切割了吧。哈。",Talks at Google,zh,0.976691722869873
REJFOEjwy_I,UgySyLkRiHe1PUSGZU14AaABAg,@6293283,http://www.youtube.com/@6293283,11,2012-12-19 15:40:36+00:00,1970-01-01T00:00:00Z,"Yes, many people cares that.
They are from Taiwan, a special country.
Mayday and all of their fans loves this little island very much.",Talks at Google,en,0.9602360725402832
REJFOEjwy_I,UgztDbijUuVv-A3CkGR4AaABAg,@yinkyt,http://www.youtube.com/@yinkyt,0,2012-12-16 07:44:25+00:00,1970-01-01T00:00:00Z,"Britain and the USA: both speak English and both sing in English. And yet I think the world can agree with me that they are two separate nations with two distinctive styles of government, just as Taiwan and China have two distinctive forms of economy. ",Talks at Google,en,0.928435206413269
REJFOEjwy_I,UgxHq33BEvv-17UvKM54AaABAg,@yinkyt,http://www.youtube.com/@yinkyt,0,2012-12-15 09:06:08+00:00,1970-01-01T00:00:00Z,"Perhaps, but that is disrespectful nonetheless. As a host, he should have thoroughly researched his guests before introducing them",Talks at Google,en,0.988602340221405
REJFOEjwy_I,UgyPOe1pEd8pLsHrL2F4AaABAg,@eceasy,http://www.youtube.com/@eceasy,0,2012-12-15 08:40:15+00:00,1970-01-01T00:00:00Z,"Thanks Google!!
I Love Mayday!!",Talks at Google,en,0.9564859867095948
REJFOEjwy_I,UgyVT40YKdqalv2CF0p4AaABAg,@daphne09931311,http://www.youtube.com/@daphne09931311,0,2012-12-15 08:01:11+00:00,1970-01-01T00:00:00Z,"OMG it is so insulting for the host to deny his guests' nationality.
I was stunned when he said Taiwan Google right after. He did this on purpose?
I always thought that Google is an open and respectful company.
How could this kind of mistakes suppose to happen?
I would rather the host say Mayday from Asia instead of China. 
BTW people in China are not allowed to view YouTube,right?
So rude :(",Talks at Google,en,0.9835633039474488
REJFOEjwy_I,Ugw9wx6w15OV_9hbp9d4AaABAg,@alanbirdHQ,http://www.youtube.com/@alanbirdHQ,1,2012-12-13 22:00:28+00:00,1970-01-01T00:00:00Z,"After watching the whole interview, it turns out: 
1.the Interview was 99% successful except ""from China."" 
2.MAYDAY 五月天 did an extraordinary GJ to showcase 
  itself and promote Google, Google+ and YouTube for you. 
3.even the Audience (G staff) & the Interpreter on the left 
  altogether made this talks so alive, but NOT the HOST. 
4. the wrong introduction given in the front welcome ruined 
the perfection of this work, turned Google[+] into Garfield[-] 
> 這位估狗Plus全球行銷總監，您的無心?害了所有人的努力！   ",Talks at Google,en,0.9833580851554872
REJFOEjwy_I,UgytFOeJ1CibP6twSJd4AaABAg,@ngayin1213,http://www.youtube.com/@ngayin1213,0,2012-12-13 15:21:10+00:00,1970-01-01T00:00:00Z,"without the explanation part,,it is difficult to understand why masa name the band as 'June'><",Talks at Google,en,0.9679400324821472
REJFOEjwy_I,Ugw5IhVS43AtU4nPjiZ4AaABAg,@murcury7301206,http://www.youtube.com/@murcury7301206,6,2012-12-13 12:49:38+00:00,1970-01-01T00:00:00Z,T a i w a n！！！！！！！,Talks at Google,pl,0.995149314403534
REJFOEjwy_I,Ugzxe4FxxGz8EatoqHN4AaABAg,@greenpeaization,http://www.youtube.com/@greenpeaization,0,2012-12-13 12:03:47+00:00,1970-01-01T00:00:00Z,什么面包？,Talks at Google,zh,0.9857489466667176
REJFOEjwy_I,UgybjBwR9C1BKOnmoAV4AaABAg,@alanbirdHQ,http://www.youtube.com/@alanbirdHQ,0,2012-12-13 11:23:32+00:00,1970-01-01T00:00:00Z,"THIS supposed to be very very DISGRACEFUL 
that this HOST at Google didn't do the homework!! 
I was so excited about this delayed upload as i found it, 
but got so frustrated at very begining of it? (what's his name, pls!) 
",Talks at Google,en,0.9940943121910096
REJFOEjwy_I,UgzVu31cegBwuLVKxs94AaABAg,@elnyang,http://www.youtube.com/@elnyang,0,2012-12-13 09:11:37+00:00,1970-01-01T00:00:00Z,The host is an idiot! Mayday is from Taiwan NOT China.,Talks at Google,en,0.93248051404953
REJFOEjwy_I,UgzBGhirUV5OxGLNP-d4AaABAg,@yinkyt,http://www.youtube.com/@yinkyt,0,2012-12-12 23:15:27+00:00,1970-01-01T00:00:00Z,"It was very disrespectful of the host to call them ""mayday the band from china"" and ""chinese band"" Those labels don't apply to this Taiwanese band from Taiwan! Subtle generalizations like this should not be overlooked. ",Talks at Google,en,0.962599515914917
rlXRWdjhefs,Ugz7lKPCDgqd7ebM7H14AaABAg,@08Annasia,http://www.youtube.com/@08Annasia,0,2012-12-29 22:43:30+00:00,1970-01-01T00:00:00Z,Such a great story teller!,Talks at Google,en,0.9891118407249452
rlXRWdjhefs,UgyZ5IPqSwKlPkZAzsF4AaABAg,@Adam-np1ud,http://www.youtube.com/@Adam-np1ud,0,2012-12-17 07:44:36+00:00,1970-01-01T00:00:00Z,If you click the Show more link right above your comment there is a link to the full video,Talks at Google,en,0.9686766266822816
rlXRWdjhefs,Ugxl3lL6mO-Kgyt3CUp4AaABAg,@erranttraveller,http://www.youtube.com/@erranttraveller,0,2012-12-16 16:24:57+00:00,1970-01-01T00:00:00Z,I miss his days with Paul and Amy.,Talks at Google,en,0.9704781174659728
rlXRWdjhefs,UgznsconBlIa8Q1A3zh4AaABAg,@ForeverAloneTV,http://www.youtube.com/@ForeverAloneTV,0,2012-12-15 17:22:09+00:00,1970-01-01T00:00:00Z,Really you sort of do know where the story is going,Talks at Google,en,0.9934321641921996
rlXRWdjhefs,UgwrIvRqgQsieOjeNrZ4AaABAg,@bazVritewingliars,http://www.youtube.com/@bazVritewingliars,0,2012-12-14 15:42:52+00:00,1970-01-01T00:00:00Z,"jon stewart and stephen colbert have more credibility then anyone in politics , thats why they are rated so highly cos they nail the fools everytime ",Talks at Google,en,0.9180901646614076
rlXRWdjhefs,Ugz6VXApCR6TTy-5x054AaABAg,@BurnabyAlex,http://www.youtube.com/@BurnabyAlex,0,2012-12-12 20:23:36+00:00,1970-01-01T00:00:00Z,"I like the use of the double negative in the book title.
",Talks at Google,en,0.9942453503608704
rlXRWdjhefs,UgxY_J-zM1CUb5XGZIt4AaABAg,@WoodByWout,http://www.youtube.com/@WoodByWout,0,2012-12-12 15:32:57+00:00,1970-01-01T00:00:00Z,"""This 10 minute highlight reel is a preview of full version to be released later this week.""",Talks at Google,en,0.979875922203064
rlXRWdjhefs,Ugyk-LxuMqwrp_JUZgV4AaABAg,@ZachSmith94,http://www.youtube.com/@ZachSmith94,0,2012-12-12 07:36:17+00:00,1970-01-01T00:00:00Z,"He's actually a registered democrat, don't really know where you got that.
",Talks at Google,en,0.9534230828285216
rlXRWdjhefs,Ugx1tzC-Vd5GAsUXD214AaABAg,@chrisocony,http://www.youtube.com/@chrisocony,0,2012-12-12 06:05:15+00:00,1970-01-01T00:00:00Z,"American Exceptionalism is a big, big problem for the world, unless of course you are talking about pre-Harper Canada.",Talks at Google,en,0.9006606936454773
rlXRWdjhefs,UgzVvsG9VCuXSw_VZkl4AaABAg,@Ch28Kid,http://www.youtube.com/@Ch28Kid,0,2012-12-12 05:41:13+00:00,1970-01-01T00:00:00Z,I want MORE!,Talks at Google,en,0.9847971200942992
rlXRWdjhefs,Ugy9P7Vso-jPj5wrYgR4AaABAg,@delacaravanio,http://www.youtube.com/@delacaravanio,0,2012-12-11 22:46:52+00:00,1970-01-01T00:00:00Z,"Awww, just 10 minutes? Post the uncut interview, please.",Talks at Google,en,0.97457617521286
rlXRWdjhefs,UgzRvEHCwXXS_kIZmDJ4AaABAg,@PatriciaMellin,http://www.youtube.com/@PatriciaMellin,0,2012-12-11 20:33:17+00:00,1970-01-01T00:00:00Z,I want to read that book.,Talks at Google,en,0.9938954710960388
rlXRWdjhefs,UgzZ8r4GqRRUCvd7pGZ4AaABAg,@alaricdogface,http://www.youtube.com/@alaricdogface,0,2012-12-11 20:19:40+00:00,1970-01-01T00:00:00Z,I am buying the book Stephen so put Sweetness away now.,Talks at Google,en,0.9921172261238098
gj3RskVvVLA,UgxahEFm1Iw9tdRLxQZ4AaABAg,@rosstaylor1979,http://www.youtube.com/@rosstaylor1979,10,2012-12-14 12:11:09+00:00,1970-01-01T00:00:00Z,Every time I watch Ferriss I learn something new. Great value.,Talks at Google,en,0.9924811124801636
gj3RskVvVLA,UgxgMBd46zSkKoijf2Z4AaABAg,@felixthefoxMEXICO,http://www.youtube.com/@felixthefoxMEXICO,0,2012-12-12 13:15:19+00:00,1970-01-01T00:00:00Z,"But there are some very powerful tools in this video, especially the 'dry run' practice\learning methods for learning cognitive skills that you have very little insight into.",Talks at Google,en,0.959333062171936
gj3RskVvVLA,UgydM5pWGIwOwg5g9s94AaABAg,@felixthefoxMEXICO,http://www.youtube.com/@felixthefoxMEXICO,0,2012-12-12 12:29:21+00:00,1970-01-01T00:00:00Z,"这里他说只要看到几个句子才了解一重语言。完不可了吧。
",Talks at Google,zh,0.992764413356781
gj3RskVvVLA,UgxE6HWE8gBJSDCTQg54AaABAg,@Rickertt,http://www.youtube.com/@Rickertt,0,2012-12-11 14:19:30+00:00,1970-01-01T00:00:00Z,"I disagree, I do a lot of cooking and do not own a scale. Most recipes do not require exact measurement and the recipe itself is not set in stone, a rough ratio is usually all you need. If you do not think in measurements but in consistency and constantly taste what you are cooking, you do not need a scale. Actually you will learn a lot about you are doing and why, much more so than when using a scale.",Talks at Google,en,0.9941542744636536
gj3RskVvVLA,Ugwmb3EowvHrbMo0lsl4AaABAg,@pro_social_b,http://www.youtube.com/@pro_social_b,1,2012-12-09 20:33:39+00:00,1970-01-01T00:00:00Z,"I <3 learning!  so, Timothy Ferris, I notice your 80-20 rule is DANGEROUSLY close to the optimal human diet, the 80-10-10 diet as outlined by Douglas Graham
do you have any thoughts on why these High Carb Raw Vegan people are such high performance athletes?",Talks at Google,en,0.9251912236213684
gj3RskVvVLA,UgyY6whGrHkYfbNPwN54AaABAg,@mizich18,http://www.youtube.com/@mizich18,0,2012-12-09 15:53:00+00:00,1970-01-01T00:00:00Z,This guy looks like Jeb Corliss. ,Talks at Google,en,0.9357206225395204
gj3RskVvVLA,UgwX_kXABDE7HZ_1jqB4AaABAg,@KwynM,http://www.youtube.com/@KwynM,0,2012-12-08 21:19:36+00:00,1970-01-01T00:00:00Z,"That's how I cook too. grater, chef knife. two pans of different sizes. spatula. Rarely do I need other tools. Oh and chopsticks I suppose. ",Talks at Google,en,0.993914783000946
gj3RskVvVLA,UgxlFMt3RPEtOgSgGax4AaABAg,@DelDeVries,http://www.youtube.com/@DelDeVries,2,2012-12-07 20:06:17+00:00,1970-01-01T00:00:00Z,"Great concept to provide instruction on accelerated learning within the context of learning to cook.  An interesting task to learn, but the valuable benefit is actually the accelerated learning model of Deconstruction / Structure / Sequencing / Stakes.",Talks at Google,en,0.9916120767593384
gj3RskVvVLA,UgwU4CWxHpRRVslccPF4AaABAg,@sam_metal,http://www.youtube.com/@sam_metal,0,2012-12-07 19:57:33+00:00,1970-01-01T00:00:00Z,"First minute, Tim lurks in the background. ""Soon...""",Talks at Google,en,0.9833636283874512
gj3RskVvVLA,UgyP2wnl4J3Ma9UZnTp4AaABAg,@run1,http://www.youtube.com/@run1,1,2012-12-07 05:01:18+00:00,1970-01-01T00:00:00Z,Excellent!,Talks at Google,en,0.9848035573959352
gj3RskVvVLA,UgwIYlokWxZzBpKUXlB4AaABAg,@ongally,http://www.youtube.com/@ongally,0,2012-12-07 04:07:06+00:00,1970-01-01T00:00:00Z,Google employees have it good. Great video.,Talks at Google,en,0.993823766708374
RX_9iBhF5_I,Ugy4cB_sBFuodf3nh3V4AaABAg,@6006133,http://www.youtube.com/@6006133,0,2012-12-10 07:34:39+00:00,1970-01-01T00:00:00Z,This is one of these vids that makes you wonder if Google is short on decent cameras :/,Talks at Google,en,0.9452695846557616
RX_9iBhF5_I,UgwiTDIfFwUac9y0JFZ4AaABAg,@brunoaziza,http://www.youtube.com/@brunoaziza,0,2012-12-07 16:02:39+00:00,1970-01-01T00:00:00Z,outstanding!,Talks at Google,en,0.992084801197052
RX_9iBhF5_I,UgyGkMs0x0KdjW_0HRp4AaABAg,@deeroks1,http://www.youtube.com/@deeroks1,0,2012-12-07 14:11:46+00:00,1970-01-01T00:00:00Z,inspiring and eye opening.,Talks at Google,en,0.993910551071167
wnQfBTBX1DE,UgwsQ222XOH-n0c7shx4AaABAg,@clescarcega,http://www.youtube.com/@clescarcega,0,2012-12-19 15:44:24+00:00,1970-01-01T00:00:00Z,"Solutions start at the 16 minute mark.  The specific examples are from the Bay Area, but the principles apply to pretty much any metro area that needs both affordable homes and transportation choices.",Talks at Google,en,0.985631227493286
wnQfBTBX1DE,Ugz3ePwtSF0tCCWplvF4AaABAg,@benzujk,http://www.youtube.com/@benzujk,0,2012-12-09 13:30:39+00:00,1970-01-01T00:00:00Z,Great video with bad direction!,Talks at Google,en,0.9936953186988832
